dataSource,stepID,screenshotPath,text,contentDescription,idXml,type
TraceReplayer-Execution-5.json,1,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash1_augmented.png,Assets,,text1,CheckedTextView
TraceReplayer-Execution-5.json,1,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash1_augmented.png,Entertainment,,text1,CheckedTextView
TraceReplayer-Execution-5.json,1,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash1_augmented.png,Insurance,,text1,CheckedTextView
TraceReplayer-Execution-5.json,1,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash1_augmented.png,Cancel,,button2,Button
TraceReplayer-Execution-5.json,1,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash1_augmented.png,Create Accounts,,button1,Button
TraceReplayer-Execution-5.json,2,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash2_augmented.png,,,home,ImageView
TraceReplayer-Execution-5.json,2,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash2_augmented.png,Accounts,,action_bar_title,TextView
TraceReplayer-Execution-5.json,2,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash2_augmented.png,,,menu_add_account,TextView
TraceReplayer-Execution-5.json,2,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash2_augmented.png,,,,ImageButton
TraceReplayer-Execution-5.json,2,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash2_augmented.png,Expenses,,account_name,TextView
TraceReplayer-Execution-5.json,2,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash2_augmented.png,0.00 $,,transactions_summary,TextView
TraceReplayer-Execution-5.json,2,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash2_augmented.png,,,btn_new_transaction,ImageView
TraceReplayer-Execution-5.json,2,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash2_augmented.png,Income,,account_name,TextView
TraceReplayer-Execution-5.json,2,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash2_augmented.png,0.00 $,,transactions_summary,TextView
TraceReplayer-Execution-5.json,2,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash2_augmented.png,,,btn_new_transaction,ImageView
TraceReplayer-Execution-5.json,3,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash3_augmented.png,Export OFX,,title,TextView
TraceReplayer-Execution-5.json,3,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash3_augmented.png,Settings,,title,TextView
TraceReplayer-Execution-5.json,4,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash4_augmented.png,,,up,ImageView
TraceReplayer-Execution-5.json,4,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash4_augmented.png,,,home,ImageView
TraceReplayer-Execution-5.json,4,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash4_augmented.png,Settings,,action_bar_title,TextView
TraceReplayer-Execution-5.json,4,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash4_augmented.png,General,,title,TextView
TraceReplayer-Execution-5.json,4,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash4_augmented.png,Transactions,,title,TextView
TraceReplayer-Execution-5.json,4,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash4_augmented.png,,,icon,ImageView
TraceReplayer-Execution-5.json,4,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash4_augmented.png,About,,title,TextView
TraceReplayer-Execution-5.json,5,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash5_augmented.png,,,up,ImageView
TraceReplayer-Execution-5.json,5,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash5_augmented.png,,,home,ImageView
TraceReplayer-Execution-5.json,5,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash5_augmented.png,Transaction Preferences,,action_bar_title,TextView
TraceReplayer-Execution-5.json,5,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash5_augmented.png,Default Transaction Type,,title,TextView
TraceReplayer-Execution-5.json,5,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash5_augmented.png,DEBIT,,summary,TextView
TraceReplayer-Execution-5.json,6,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash6_augmented.png,Default Transaction Type,,alertTitle,TextView
TraceReplayer-Execution-5.json,6,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash6_augmented.png,CREDIT,,text1,CheckedTextView
TraceReplayer-Execution-5.json,6,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash6_augmented.png,DEBIT,,text1,CheckedTextView
TraceReplayer-Execution-5.json,6,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash6_augmented.png,Cancel,,button2,Button
TraceReplayer-Execution-5.json,7,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash7_augmented.png,,,up,ImageView
TraceReplayer-Execution-5.json,7,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash7_augmented.png,,,home,ImageView
TraceReplayer-Execution-5.json,7,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash7_augmented.png,Transaction Preferences,,action_bar_title,TextView
TraceReplayer-Execution-5.json,7,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash7_augmented.png,Default Transaction Type,,title,TextView
TraceReplayer-Execution-5.json,7,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash7_augmented.png,CREDIT,,summary,TextView
TraceReplayer-Execution-5.json,8,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash8_augmented.png,,,up,ImageView
TraceReplayer-Execution-5.json,8,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash8_augmented.png,,,home,ImageView
TraceReplayer-Execution-5.json,8,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash8_augmented.png,Settings,,action_bar_title,TextView
TraceReplayer-Execution-5.json,8,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash8_augmented.png,General,,title,TextView
TraceReplayer-Execution-5.json,8,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash8_augmented.png,Transactions,,title,TextView
TraceReplayer-Execution-5.json,8,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash8_augmented.png,,,icon,ImageView
TraceReplayer-Execution-5.json,8,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash8_augmented.png,About,,title,TextView
TraceReplayer-Execution-5.json,9,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash9_augmented.png,,,home,ImageView
TraceReplayer-Execution-5.json,9,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash9_augmented.png,Accounts,,action_bar_title,TextView
TraceReplayer-Execution-5.json,9,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash9_augmented.png,,,menu_add_account,TextView
TraceReplayer-Execution-5.json,9,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash9_augmented.png,,,,ImageButton
TraceReplayer-Execution-5.json,9,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash9_augmented.png,Expenses,,account_name,TextView
TraceReplayer-Execution-5.json,9,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash9_augmented.png,0.00 $,,transactions_summary,TextView
TraceReplayer-Execution-5.json,9,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash9_augmented.png,,,btn_new_transaction,ImageView
TraceReplayer-Execution-5.json,9,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash9_augmented.png,Income,,account_name,TextView
TraceReplayer-Execution-5.json,9,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash9_augmented.png,0.00 $,,transactions_summary,TextView
TraceReplayer-Execution-5.json,9,org.gnucash.android.User-Trace.5.org.gnucash.android_1.0.3_gnucash9_augmented.png,,,btn_new_transaction,ImageView
TraceReplayer-Execution-9.json,1,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash1_augmented.png,Select accounts to create,,alertTitle,TextView
TraceReplayer-Execution-9.json,1,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash1_augmented.png,Expenses,,text1,CheckedTextView
TraceReplayer-Execution-9.json,1,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash1_augmented.png,Income,,text1,CheckedTextView
TraceReplayer-Execution-9.json,1,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash1_augmented.png,Assets,,text1,CheckedTextView
TraceReplayer-Execution-9.json,1,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash1_augmented.png,Entertainment,,text1,CheckedTextView
TraceReplayer-Execution-9.json,1,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash1_augmented.png,Insurance,,text1,CheckedTextView
TraceReplayer-Execution-9.json,1,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash1_augmented.png,Cancel,,button2,Button
TraceReplayer-Execution-9.json,1,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash1_augmented.png,Create Accounts,,button1,Button
TraceReplayer-Execution-9.json,2,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash2_augmented.png,Select accounts to create,,alertTitle,TextView
TraceReplayer-Execution-9.json,2,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash2_augmented.png,Expenses,,text1,CheckedTextView
TraceReplayer-Execution-9.json,2,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash2_augmented.png,Income,,text1,CheckedTextView
TraceReplayer-Execution-9.json,2,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash2_augmented.png,Assets,,text1,CheckedTextView
TraceReplayer-Execution-9.json,2,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash2_augmented.png,Entertainment,,text1,CheckedTextView
TraceReplayer-Execution-9.json,2,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash2_augmented.png,Insurance,,text1,CheckedTextView
TraceReplayer-Execution-9.json,2,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash2_augmented.png,Cancel,,button2,Button
TraceReplayer-Execution-9.json,2,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash2_augmented.png,Create Accounts,,button1,Button
TraceReplayer-Execution-9.json,3,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash3_augmented.png,Select accounts to create,,alertTitle,TextView
TraceReplayer-Execution-9.json,3,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash3_augmented.png,Expenses,,text1,CheckedTextView
TraceReplayer-Execution-9.json,3,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash3_augmented.png,Income,,text1,CheckedTextView
TraceReplayer-Execution-9.json,3,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash3_augmented.png,Assets,,text1,CheckedTextView
TraceReplayer-Execution-9.json,3,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash3_augmented.png,Entertainment,,text1,CheckedTextView
TraceReplayer-Execution-9.json,3,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash3_augmented.png,Insurance,,text1,CheckedTextView
TraceReplayer-Execution-9.json,3,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash3_augmented.png,Cancel,,button2,Button
TraceReplayer-Execution-9.json,3,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash3_augmented.png,Create Accounts,,button1,Button
TraceReplayer-Execution-9.json,4,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash4_augmented.png,Select accounts to create,,alertTitle,TextView
TraceReplayer-Execution-9.json,4,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash4_augmented.png,Expenses,,text1,CheckedTextView
TraceReplayer-Execution-9.json,4,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash4_augmented.png,Income,,text1,CheckedTextView
TraceReplayer-Execution-9.json,4,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash4_augmented.png,Assets,,text1,CheckedTextView
TraceReplayer-Execution-9.json,4,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash4_augmented.png,Entertainment,,text1,CheckedTextView
TraceReplayer-Execution-9.json,4,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash4_augmented.png,Insurance,,text1,CheckedTextView
TraceReplayer-Execution-9.json,4,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash4_augmented.png,Cancel,,button2,Button
TraceReplayer-Execution-9.json,4,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash4_augmented.png,Create Accounts,,button1,Button
TraceReplayer-Execution-9.json,5,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash5_augmented.png,,,home,ImageView
TraceReplayer-Execution-9.json,5,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash5_augmented.png,Accounts,,action_bar_title,TextView
TraceReplayer-Execution-9.json,5,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash5_augmented.png,,,menu_add_account,TextView
TraceReplayer-Execution-9.json,5,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash5_augmented.png,,,,ImageButton
TraceReplayer-Execution-9.json,5,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash5_augmented.png,Assets,,account_name,TextView
TraceReplayer-Execution-9.json,5,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash5_augmented.png,0.00 $,,transactions_summary,TextView
TraceReplayer-Execution-9.json,5,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash5_augmented.png,,,btn_new_transaction,ImageView
TraceReplayer-Execution-9.json,5,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash5_augmented.png,Entertainment,,account_name,TextView
TraceReplayer-Execution-9.json,5,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash5_augmented.png,0.00 $,,transactions_summary,TextView
TraceReplayer-Execution-9.json,5,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash5_augmented.png,,,btn_new_transaction,ImageView
TraceReplayer-Execution-9.json,5,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash5_augmented.png,Expenses,,account_name,TextView
TraceReplayer-Execution-9.json,5,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash5_augmented.png,0.00 $,,transactions_summary,TextView
TraceReplayer-Execution-9.json,5,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash5_augmented.png,,,btn_new_transaction,ImageView
TraceReplayer-Execution-9.json,5,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash5_augmented.png,Income,,account_name,TextView
TraceReplayer-Execution-9.json,5,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash5_augmented.png,0.00 $,,transactions_summary,TextView
TraceReplayer-Execution-9.json,5,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash5_augmented.png,,,btn_new_transaction,ImageView
TraceReplayer-Execution-9.json,5,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash5_augmented.png,Insurance,,account_name,TextView
TraceReplayer-Execution-9.json,5,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash5_augmented.png,0.00 $,,transactions_summary,TextView
TraceReplayer-Execution-9.json,5,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash5_augmented.png,,,btn_new_transaction,ImageView
TraceReplayer-Execution-9.json,6,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash6_augmented.png,Export OFX,,title,TextView
TraceReplayer-Execution-9.json,6,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash6_augmented.png,Settings,,title,TextView
TraceReplayer-Execution-9.json,7,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash7_augmented.png,,,up,ImageView
TraceReplayer-Execution-9.json,7,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash7_augmented.png,,,home,ImageView
TraceReplayer-Execution-9.json,7,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash7_augmented.png,Settings,,action_bar_title,TextView
TraceReplayer-Execution-9.json,7,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash7_augmented.png,General,,title,TextView
TraceReplayer-Execution-9.json,7,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash7_augmented.png,Transactions,,title,TextView
TraceReplayer-Execution-9.json,7,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash7_augmented.png,,,icon,ImageView
TraceReplayer-Execution-9.json,7,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash7_augmented.png,About,,title,TextView
TraceReplayer-Execution-9.json,8,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash8_augmented.png,,,up,ImageView
TraceReplayer-Execution-9.json,8,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash8_augmented.png,,,home,ImageView
TraceReplayer-Execution-9.json,8,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash8_augmented.png,General Preferences,,action_bar_title,TextView
TraceReplayer-Execution-9.json,8,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash8_augmented.png,Default currency,,title,TextView
TraceReplayer-Execution-9.json,8,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash8_augmented.png,USD,,summary,TextView
TraceReplayer-Execution-9.json,8,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash8_augmented.png,EXPORT,,title,TextView
TraceReplayer-Execution-9.json,8,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash8_augmented.png,Default export email,,title,TextView
TraceReplayer-Execution-9.json,8,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash8_augmented.png,The default email address to send exports to. You can still change this when you export.,,summary,TextView
TraceReplayer-Execution-9.json,8,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash8_augmented.png,Always export all transactions,,title,TextView
TraceReplayer-Execution-9.json,8,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash8_augmented.png,"By default, only new transactions since last export will be exported. Check this option to export all transactions",,summary,TextView
TraceReplayer-Execution-9.json,8,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash8_augmented.png,,,checkbox,CheckBox
TraceReplayer-Execution-9.json,8,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash8_augmented.png,Always delete all exported transactions,,title,TextView
TraceReplayer-Execution-9.json,8,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash8_augmented.png,All exported transactions will be deleted when exporting is completed,,summary,TextView
TraceReplayer-Execution-9.json,8,org.gnucash.android.User-Trace.9.org.gnucash.android_1.0.3_gnucash8_augmented.png,,,checkbox,CheckBox
TraceReplayer-Execution-7.json,1,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash1_augmented.png,Select accounts to create,,alertTitle,TextView
TraceReplayer-Execution-7.json,1,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash1_augmented.png,Expenses,,text1,CheckedTextView
TraceReplayer-Execution-7.json,1,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash1_augmented.png,Income,,text1,CheckedTextView
TraceReplayer-Execution-7.json,1,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash1_augmented.png,Assets,,text1,CheckedTextView
TraceReplayer-Execution-7.json,1,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash1_augmented.png,Entertainment,,text1,CheckedTextView
TraceReplayer-Execution-7.json,1,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash1_augmented.png,Insurance,,text1,CheckedTextView
TraceReplayer-Execution-7.json,1,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash1_augmented.png,Cancel,,button2,Button
TraceReplayer-Execution-7.json,1,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash1_augmented.png,Create Accounts,,button1,Button
TraceReplayer-Execution-7.json,2,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash2_augmented.png,Select accounts to create,,alertTitle,TextView
TraceReplayer-Execution-7.json,2,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash2_augmented.png,Expenses,,text1,CheckedTextView
TraceReplayer-Execution-7.json,2,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash2_augmented.png,Income,,text1,CheckedTextView
TraceReplayer-Execution-7.json,2,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash2_augmented.png,Assets,,text1,CheckedTextView
TraceReplayer-Execution-7.json,2,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash2_augmented.png,Entertainment,,text1,CheckedTextView
TraceReplayer-Execution-7.json,2,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash2_augmented.png,Insurance,,text1,CheckedTextView
TraceReplayer-Execution-7.json,2,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash2_augmented.png,Cancel,,button2,Button
TraceReplayer-Execution-7.json,2,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash2_augmented.png,Create Accounts,,button1,Button
TraceReplayer-Execution-7.json,3,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash3_augmented.png,Select accounts to create,,alertTitle,TextView
TraceReplayer-Execution-7.json,3,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash3_augmented.png,Expenses,,text1,CheckedTextView
TraceReplayer-Execution-7.json,3,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash3_augmented.png,Income,,text1,CheckedTextView
TraceReplayer-Execution-7.json,3,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash3_augmented.png,Assets,,text1,CheckedTextView
TraceReplayer-Execution-7.json,3,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash3_augmented.png,Entertainment,,text1,CheckedTextView
TraceReplayer-Execution-7.json,3,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash3_augmented.png,Insurance,,text1,CheckedTextView
TraceReplayer-Execution-7.json,3,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash3_augmented.png,Cancel,,button2,Button
TraceReplayer-Execution-7.json,3,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash3_augmented.png,Create Accounts,,button1,Button
TraceReplayer-Execution-7.json,4,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash4_augmented.png,Select accounts to create,,alertTitle,TextView
TraceReplayer-Execution-7.json,4,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash4_augmented.png,Expenses,,text1,CheckedTextView
TraceReplayer-Execution-7.json,4,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash4_augmented.png,Income,,text1,CheckedTextView
TraceReplayer-Execution-7.json,4,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash4_augmented.png,Assets,,text1,CheckedTextView
TraceReplayer-Execution-7.json,4,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash4_augmented.png,Entertainment,,text1,CheckedTextView
TraceReplayer-Execution-7.json,4,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash4_augmented.png,Insurance,,text1,CheckedTextView
TraceReplayer-Execution-7.json,4,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash4_augmented.png,Cancel,,button2,Button
TraceReplayer-Execution-7.json,4,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash4_augmented.png,Create Accounts,,button1,Button
TraceReplayer-Execution-7.json,5,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash5_augmented.png,,,home,ImageView
TraceReplayer-Execution-7.json,5,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash5_augmented.png,Accounts,,action_bar_title,TextView
TraceReplayer-Execution-7.json,5,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash5_augmented.png,,,menu_add_account,TextView
TraceReplayer-Execution-7.json,5,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash5_augmented.png,,,,ImageButton
TraceReplayer-Execution-7.json,5,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash5_augmented.png,Assets,,account_name,TextView
TraceReplayer-Execution-7.json,5,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash5_augmented.png,0.00 $,,transactions_summary,TextView
TraceReplayer-Execution-7.json,5,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash5_augmented.png,,,btn_new_transaction,ImageView
TraceReplayer-Execution-7.json,5,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash5_augmented.png,Entertainment,,account_name,TextView
TraceReplayer-Execution-7.json,5,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash5_augmented.png,0.00 $,,transactions_summary,TextView
TraceReplayer-Execution-7.json,5,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash5_augmented.png,,,btn_new_transaction,ImageView
TraceReplayer-Execution-7.json,5,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash5_augmented.png,Expenses,,account_name,TextView
TraceReplayer-Execution-7.json,5,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash5_augmented.png,0.00 $,,transactions_summary,TextView
TraceReplayer-Execution-7.json,5,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash5_augmented.png,,,btn_new_transaction,ImageView
TraceReplayer-Execution-7.json,5,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash5_augmented.png,Income,,account_name,TextView
TraceReplayer-Execution-7.json,5,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash5_augmented.png,0.00 $,,transactions_summary,TextView
TraceReplayer-Execution-7.json,5,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash5_augmented.png,,,btn_new_transaction,ImageView
TraceReplayer-Execution-7.json,5,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash5_augmented.png,Insurance,,account_name,TextView
TraceReplayer-Execution-7.json,5,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash5_augmented.png,0.00 $,,transactions_summary,TextView
TraceReplayer-Execution-7.json,5,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash5_augmented.png,,,btn_new_transaction,ImageView
TraceReplayer-Execution-7.json,6,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash6_augmented.png,,,up,ImageView
TraceReplayer-Execution-7.json,6,org.gnucash.android.User-Trace.7.org.gnucash.android_1.0.3_gnucash6_augmented.png,,,home,ImageView
