date,participant,app_name,app_version,session_id,record_type,max_attempts,current_attempt,confirmation
08/20/2021 07:43:22,P7,ATimeTracker,0.20,ef60c390-3119-49bd-9d4a-0332b21b7e5b,S2R_MATCHED,2,2,y
08/20/2021 07:57:27,P7,ATimeTracker,0.20,5dfa3e6b-3188-42fd-bc81-03b187309cab,OB_SCREENS,3,1,y
08/20/2021 16:33:11,P9,Grow Tracker,2.3.1,efb6bf4c-64b4-424f-a152-0730937870dc,S2R_MATCHED,2,2,y
08/20/2021 16:33:47,P9,Grow Tracker,2.3.1,efb6bf4c-64b4-424f-a152-0730937870dc,S2R_MATCHED,2,-1,n
08/20/2021 16:34:22,P9,Grow Tracker,2.3.1,efb6bf4c-64b4-424f-a152-0730937870dc,S2R_MATCHED,2,1,n
08/20/2021 16:35:56,P9,Grow Tracker,2.3.1,efb6bf4c-64b4-424f-a152-0730937870dc,S2R_MATCHED,2,1,y
08/20/2021 16:36:30,P9,Grow Tracker,2.3.1,efb6bf4c-64b4-424f-a152-0730937870dc,S2R_MATCHED,2,1,y
08/20/2021 16:37:51,P9,Grow Tracker,2.3.1,efb6bf4c-64b4-424f-a152-0730937870dc,S2R_MATCHED,2,1,n
08/20/2021 16:38:22,P9,Grow Tracker,2.3.1,efb6bf4c-64b4-424f-a152-0730937870dc,S2R_MATCHED,2,2,y
08/20/2021 16:38:45,P9,Grow Tracker,2.3.1,efb6bf4c-64b4-424f-a152-0730937870dc,S2R_MATCHED,2,1,y
08/20/2021 16:40:04,P9,Grow Tracker,2.3.1,efb6bf4c-64b4-424f-a152-0730937870dc,S2R_MATCHED,2,1,n
08/20/2021 16:40:20,P9,Grow Tracker,2.3.1,efb6bf4c-64b4-424f-a152-0730937870dc,S2R_MATCHED,2,-1,n
08/20/2021 16:40:46,P9,Grow Tracker,2.3.1,efb6bf4c-64b4-424f-a152-0730937870dc,S2R_MATCHED,2,1,n
08/20/2021 16:41:01,P9,Grow Tracker,2.3.1,efb6bf4c-64b4-424f-a152-0730937870dc,S2R_MATCHED,2,-1,n
08/20/2021 16:41:23,P9,Grow Tracker,2.3.1,efb6bf4c-64b4-424f-a152-0730937870dc,S2R_MATCHED,2,1,y
08/20/2021 16:41:42,P9,Grow Tracker,2.3.1,efb6bf4c-64b4-424f-a152-0730937870dc,S2R_MATCHED,2,1,y
08/20/2021 16:49:19,P9,GnuCash,1.0.3,4bb447df-d095-4219-b6b5-c08dfd4f7162,OB_SCREENS,3,1,n
08/20/2021 16:50:05,P9,GnuCash,1.0.3,4bb447df-d095-4219-b6b5-c08dfd4f7162,OB_SCREENS,3,3,n
08/20/2021 16:51:33,P9,GnuCash,1.0.3,4bb447df-d095-4219-b6b5-c08dfd4f7162,S2R_MATCHED,2,1,y
08/20/2021 16:52:22,P9,GnuCash,1.0.3,4bb447df-d095-4219-b6b5-c08dfd4f7162,S2R_MATCHED,2,1,y
08/20/2021 16:52:48,P9,GnuCash,1.0.3,4bb447df-d095-4219-b6b5-c08dfd4f7162,S2R_MATCHED,2,1,y
08/20/2021 16:57:02,P9,Droid Weight,1.5.4,81fc2e5e-51e9-467a-8875-46c586fad67d,OB_SCREENS,3,1,n
08/20/2021 16:57:05,P9,Droid Weight,1.5.4,81fc2e5e-51e9-467a-8875-46c586fad67d,OB_SCREENS,3,2,n
08/20/2021 16:57:27,P9,Droid Weight,1.5.4,81fc2e5e-51e9-467a-8875-46c586fad67d,OB_SCREENS,3,4,n
08/20/2021 16:59:56,P9,Droid Weight,1.5.4,81fc2e5e-51e9-467a-8875-46c586fad67d,S2R_MATCHED,2,1,n
08/20/2021 17:00:25,P9,Droid Weight,1.5.4,81fc2e5e-51e9-467a-8875-46c586fad67d,S2R_MATCHED,2,-1,n
08/20/2021 17:00:50,P9,Droid Weight,1.5.4,81fc2e5e-51e9-467a-8875-46c586fad67d,S2R_MATCHED,2,1,y
08/20/2021 17:04:21,P9,Droid Weight,1.5.4,81fc2e5e-51e9-467a-8875-46c586fad67d,S2R_MATCHED,2,2,y
08/20/2021 17:04:59,P9,Droid Weight,1.5.4,81fc2e5e-51e9-467a-8875-46c586fad67d,S2R_MATCHED,2,1,y
08/20/2021 17:06:48,P9,Droid Weight,1.5.4,81fc2e5e-51e9-467a-8875-46c586fad67d,S2R_MATCHED,2,1,y
08/20/2021 20:36:44,P19,Droid Weight,1.5.4,ce7cc88b-cef7-43f4-ae50-039f89654a3c,OB_SCREENS,3,1,n
08/20/2021 20:37:44,P19,Droid Weight,1.5.4,ce7cc88b-cef7-43f4-ae50-039f89654a3c,OB_SCREENS,3,2,n
08/20/2021 20:45:14,P19,Droid Weight,1.5.4,ce7cc88b-cef7-43f4-ae50-039f89654a3c,S2R_MATCHED,2,1,y
08/20/2021 20:45:55,P19,Droid Weight,1.5.4,ce7cc88b-cef7-43f4-ae50-039f89654a3c,S2R_MATCHED,2,1,y
08/20/2021 20:46:15,P19,Droid Weight,1.5.4,ce7cc88b-cef7-43f4-ae50-039f89654a3c,S2R_MATCHED,2,1,y
08/20/2021 20:47:00,P19,Droid Weight,1.5.4,ce7cc88b-cef7-43f4-ae50-039f89654a3c,S2R_MATCHED,2,1,y
08/20/2021 22:00:50,P19,AntennaPod,1.6.2.3,0d31a8e5-929a-463d-bd03-81bb01dcccc0,S2R_MATCHED,2,1,y
08/20/2021 22:02:35,P19,AntennaPod,1.6.2.3,0d31a8e5-929a-463d-bd03-81bb01dcccc0,S2R_MATCHED,2,1,y
08/20/2021 22:09:12,P19,GnuCash,2.1.3,dcd76237-a0c7-4717-a1f4-21ca2a03a06e,OB_SCREENS,3,1,y
08/20/2021 22:25:46,P13,AntennaPod,1.6.2.3,130e049f-fb2b-4458-a031-a079937d05fa,S2R_MATCHED,2,1,y
08/20/2021 22:26:09,P13,AntennaPod,1.6.2.3,130e049f-fb2b-4458-a031-a079937d05fa,S2R_MATCHED,2,1,y
08/20/2021 22:27:11,P13,AntennaPod,1.6.2.3,130e049f-fb2b-4458-a031-a079937d05fa,S2R_MATCHED,2,-1,n
08/20/2021 22:27:28,P13,AntennaPod,1.6.2.3,130e049f-fb2b-4458-a031-a079937d05fa,S2R_MATCHED,2,1,y
08/20/2021 22:28:51,P13,AntennaPod,1.6.2.3,130e049f-fb2b-4458-a031-a079937d05fa,S2R_MATCHED,2,2,y
08/20/2021 22:29:32,P13,AntennaPod,1.6.2.3,130e049f-fb2b-4458-a031-a079937d05fa,S2R_MATCHED,2,1,y
08/20/2021 22:41:46,P13,ATimeTracker,0.20,6d171258-430d-4ba0-8328-f9a9a5ec6c19,OB_SCREENS,3,1,n
08/20/2021 22:42:07,P13,ATimeTracker,0.20,6d171258-430d-4ba0-8328-f9a9a5ec6c19,OB_SCREENS,3,2,n
08/20/2021 22:42:15,P13,ATimeTracker,0.20,6d171258-430d-4ba0-8328-f9a9a5ec6c19,OB_SCREENS,3,3,y
08/20/2021 22:44:06,P13,ATimeTracker,0.20,6d171258-430d-4ba0-8328-f9a9a5ec6c19,S2R_MATCHED,2,1,y
08/20/2021 22:46:29,P13,ATimeTracker,0.20,6d171258-430d-4ba0-8328-f9a9a5ec6c19,S2R_MATCHED,2,-1,n
08/20/2021 22:50:32,P13,Android Token,2.10,1bf66f2b-9a9b-4dc9-af69-9c1b2712e65d,S2R_MATCHED,2,1,y
08/20/2021 22:50:44,P13,Android Token,2.10,1bf66f2b-9a9b-4dc9-af69-9c1b2712e65d,S2R_MATCHED,2,1,y
08/20/2021 22:51:48,P13,Android Token,2.10,1bf66f2b-9a9b-4dc9-af69-9c1b2712e65d,S2R_MATCHED,2,1,y
08/20/2021 22:52:15,P13,Android Token,2.10,1bf66f2b-9a9b-4dc9-af69-9c1b2712e65d,S2R_MATCHED,2,1,y
08/20/2021 22:52:43,P13,Android Token,2.10,1bf66f2b-9a9b-4dc9-af69-9c1b2712e65d,S2R_MATCHED,2,1,y
08/20/2021 22:53:07,P13,Android Token,2.10,1bf66f2b-9a9b-4dc9-af69-9c1b2712e65d,S2R_MATCHED,2,1,y
08/20/2021 22:53:20,P13,Android Token,2.10,1bf66f2b-9a9b-4dc9-af69-9c1b2712e65d,S2R_MATCHED,2,1,y
08/20/2021 22:54:08,P13,Android Token,2.10,1bf66f2b-9a9b-4dc9-af69-9c1b2712e65d,S2R_MATCHED,2,1,y
08/20/2021 23:26:59,P11,Android Token,2.10,61c91dd9-ffce-4115-b66a-8604a4a509d0,OB_SCREENS,3,1,y
08/21/2021 05:15:23,P7,ATimeTracker,0.20,ad9ff69c-ea62-4a3d-8b44-737d54fcf435,OB_SCREENS,3,1,n
08/21/2021 05:15:53,P7,ATimeTracker,0.20,ad9ff69c-ea62-4a3d-8b44-737d54fcf435,OB_SCREENS,3,2,n
08/21/2021 05:16:06,P7,ATimeTracker,0.20,ad9ff69c-ea62-4a3d-8b44-737d54fcf435,OB_SCREENS,3,3,y
08/21/2021 05:54:21,P7,ATimeTracker,0.20,129d41e7-6dac-4540-8b67-2cb408a0497a,OB_SCREENS,3,1,n
08/21/2021 05:54:32,P7,ATimeTracker,0.20,129d41e7-6dac-4540-8b67-2cb408a0497a,OB_SCREENS,3,2,n
08/21/2021 05:54:39,P7,ATimeTracker,0.20,129d41e7-6dac-4540-8b67-2cb408a0497a,OB_SCREENS,3,3,y
08/21/2021 06:00:46,P7,ATimeTracker,0.20,36993ffa-c01e-4b3b-bddd-2eba363d2c40,OB_SCREENS,3,1,y
08/21/2021 06:01:16,P7,ATimeTracker,0.20,ae8a6750-7a5b-42e2-b4ab-7fa737af45f3,OB_SCREENS,3,1,n
08/21/2021 06:01:21,P7,ATimeTracker,0.20,ae8a6750-7a5b-42e2-b4ab-7fa737af45f3,OB_SCREENS,3,2,n
08/21/2021 06:01:26,P7,ATimeTracker,0.20,ae8a6750-7a5b-42e2-b4ab-7fa737af45f3,OB_SCREENS,3,3,y
08/21/2021 06:43:10,P7,AntennaPod,1.6.2.3,049ec4fa-ade7-4083-ad6b-223bc63faf39,OB_SCREENS,3,1,n
08/21/2021 06:44:06,P7,AntennaPod,1.6.2.3,049ec4fa-ade7-4083-ad6b-223bc63faf39,OB_SCREENS,3,2,y
08/21/2021 18:17:38,P7,GnuCash,1.0.3,c0de21fa-e331-4899-9cc6-ee68fef74db7,S2R_MATCHED,2,1,y
08/21/2021 18:21:46,P7,GnuCash,1.0.3,c0de21fa-e331-4899-9cc6-ee68fef74db7,S2R_MATCHED,2,-1,n
08/21/2021 18:23:02,P7,GnuCash,1.0.3,c0de21fa-e331-4899-9cc6-ee68fef74db7,S2R_MATCHED,2,-1,n
08/21/2021 18:24:11,P7,GnuCash,1.0.3,c0de21fa-e331-4899-9cc6-ee68fef74db7,S2R_MATCHED,2,1,y
08/21/2021 19:23:41,P17,Grow Tracker,2.3.1,07755275-3506-4f34-9e00-642f7a002850,OB_SCREENS,3,1,y
08/21/2021 19:35:34,P17,Droid Weight,1.5.4,ae57f4ef-76c8-4888-957c-a32c11ebe413,OB_SCREENS,3,1,y
08/21/2021 19:37:25,P2,Droid Weight,1.5.4,b6fdab35-ff27-48b9-8dcf-62695f8c5cf2,S2R_MATCHED,2,1,y
08/21/2021 19:37:40,P17,Droid Weight,1.5.4,ae57f4ef-76c8-4888-957c-a32c11ebe413,S2R_MATCHED,2,1,y
08/21/2021 19:37:55,P2,Droid Weight,1.5.4,b6fdab35-ff27-48b9-8dcf-62695f8c5cf2,S2R_MATCHED,2,1,y
08/21/2021 19:38:31,P2,Droid Weight,1.5.4,b6fdab35-ff27-48b9-8dcf-62695f8c5cf2,S2R_MATCHED,2,1,y
08/21/2021 19:39:59,P2,Droid Weight,1.5.4,b6fdab35-ff27-48b9-8dcf-62695f8c5cf2,S2R_MATCHED,2,1,y
08/21/2021 19:40:46,P17,Droid Weight,1.5.4,99d9ab08-30dc-4afb-92b4-833b4422c639,OB_SCREENS,3,1,y
08/21/2021 19:41:25,P2,Droid Weight,1.5.4,b6fdab35-ff27-48b9-8dcf-62695f8c5cf2,S2R_MATCHED,2,1,y
08/21/2021 19:43:02,P17,Droid Weight,1.5.4,99d9ab08-30dc-4afb-92b4-833b4422c639,S2R_MATCHED,2,1,n
08/21/2021 19:43:32,P17,Droid Weight,1.5.4,99d9ab08-30dc-4afb-92b4-833b4422c639,S2R_MATCHED,2,-1,n
08/21/2021 19:44:12,P17,Droid Weight,1.5.4,99d9ab08-30dc-4afb-92b4-833b4422c639,S2R_MATCHED,2,1,y
08/21/2021 19:47:42,P17,Droid Weight,1.5.4,277f4968-92c7-4253-af2e-6f367725e832,OB_SCREENS,3,1,y
08/21/2021 19:53:03,P17,Droid Weight,1.5.4,277f4968-92c7-4253-af2e-6f367725e832,S2R_MATCHED,2,1,y
08/21/2021 19:55:54,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,OB_SCREENS,3,1,n
08/21/2021 19:56:05,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,OB_SCREENS,3,2,n
08/21/2021 19:56:23,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,OB_SCREENS,3,3,y
08/21/2021 19:58:56,P17,AntennaPod,1.6.2.3,dbf28320-fefe-4257-95f1-4b6efd93c690,OB_SCREENS,3,1,y
08/21/2021 19:59:33,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,S2R_MATCHED,2,1,y
08/21/2021 20:00:15,P17,AntennaPod,1.6.2.3,dbf28320-fefe-4257-95f1-4b6efd93c690,S2R_MATCHED,2,1,y
08/21/2021 20:00:53,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,S2R_MATCHED,2,1,y
08/21/2021 20:02:21,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,S2R_MATCHED,2,1,n
08/21/2021 20:03:01,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,S2R_MATCHED,2,-1,n
08/21/2021 20:04:45,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,S2R_MATCHED,2,1,y
08/21/2021 20:05:37,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,S2R_MATCHED,2,1,y
08/21/2021 20:07:08,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,S2R_MATCHED,2,1,y
08/21/2021 20:13:20,P2,GnuCash,1.0.3,8eecea03-022a-4ec5-8bd8-ced6e1318fa3,OB_SCREENS,3,1,y
08/21/2021 20:19:13,P2,GnuCash,1.0.3,8eecea03-022a-4ec5-8bd8-ced6e1318fa3,S2R_MATCHED,2,1,y
08/21/2021 20:19:43,P2,GnuCash,1.0.3,8eecea03-022a-4ec5-8bd8-ced6e1318fa3,S2R_MATCHED,2,2,y
08/21/2021 20:21:10,P2,GnuCash,1.0.3,8934ed17-6513-4b21-b774-8e1a728951b7,OB_SCREENS,3,1,y
08/21/2021 20:22:20,P2,GnuCash,1.0.3,8934ed17-6513-4b21-b774-8e1a728951b7,S2R_MATCHED,2,1,y
08/21/2021 20:23:18,P2,GnuCash,1.0.3,8934ed17-6513-4b21-b774-8e1a728951b7,S2R_MATCHED,2,1,y
08/22/2021 02:39:10,P24,Android Token,2.10,34a1616a-122f-4307-8c05-3f9b2af59d54,OB_SCREENS,3,1,y
08/22/2021 02:39:42,P24,Android Token,2.10,34a1616a-122f-4307-8c05-3f9b2af59d54,EB_NO_MATCH,null,null,n
08/22/2021 02:44:22,P24,GnuCash,2.1.3,5c4ab1c0-de07-4552-9faf-ccd7d2eeff06,OB_SCREENS,3,1,y
08/22/2021 02:45:02,P24,GnuCash,2.1.3,5c4ab1c0-de07-4552-9faf-ccd7d2eeff06,EB_NO_MATCH,null,null,y
08/22/2021 02:48:35,P24,GnuCash,2.1.3,5c4ab1c0-de07-4552-9faf-ccd7d2eeff06,S2R_MATCHED,2,2,y
08/22/2021 02:48:49,P24,GnuCash,2.1.3,5c4ab1c0-de07-4552-9faf-ccd7d2eeff06,S2R_MATCHED,2,1,y
08/22/2021 02:51:10,P24,GnuCash,2.1.3,5c4ab1c0-de07-4552-9faf-ccd7d2eeff06,S2R_MATCHED,2,2,y
08/22/2021 02:52:04,P24,GnuCash,2.1.3,5c4ab1c0-de07-4552-9faf-ccd7d2eeff06,S2R_MATCHED,2,-1,n
08/22/2021 02:57:13,P24,AntennaPod,1.6.2.3,41a37778-36b4-4bfd-9002-9860d24b3cbe,S2R_MATCHED,2,1,n
08/22/2021 02:57:37,P24,AntennaPod,1.6.2.3,41a37778-36b4-4bfd-9002-9860d24b3cbe,S2R_MATCHED,2,-1,n
08/22/2021 02:58:17,P24,AntennaPod,1.6.2.3,41a37778-36b4-4bfd-9002-9860d24b3cbe,S2R_MATCHED,2,1,n
08/22/2021 02:59:56,P24,AntennaPod,1.6.2.3,41a37778-36b4-4bfd-9002-9860d24b3cbe,S2R_MATCHED,2,1,n
08/22/2021 03:00:33,P24,AntennaPod,1.6.2.3,41a37778-36b4-4bfd-9002-9860d24b3cbe,S2R_MATCHED,2,-1,n
08/22/2021 03:01:59,P24,AntennaPod,1.6.2.3,41a37778-36b4-4bfd-9002-9860d24b3cbe,S2R_MATCHED,2,1,n
08/22/2021 03:02:13,P24,AntennaPod,1.6.2.3,41a37778-36b4-4bfd-9002-9860d24b3cbe,S2R_MATCHED,2,-1,n
08/22/2021 03:02:49,P24,AntennaPod,1.6.2.3,41a37778-36b4-4bfd-9002-9860d24b3cbe,S2R_MATCHED,2,1,n
08/22/2021 03:04:30,P24,AntennaPod,1.6.2.3,41a37778-36b4-4bfd-9002-9860d24b3cbe,S2R_MATCHED,2,1,n
08/22/2021 03:05:06,P24,AntennaPod,1.6.2.3,41a37778-36b4-4bfd-9002-9860d24b3cbe,S2R_MATCHED,2,2,y
08/22/2021 03:05:30,P24,AntennaPod,1.6.2.3,41a37778-36b4-4bfd-9002-9860d24b3cbe,S2R_MATCHED,2,1,y
08/22/2021 03:06:21,P24,AntennaPod,1.6.2.3,41a37778-36b4-4bfd-9002-9860d24b3cbe,S2R_MATCHED,2,1,n
08/22/2021 03:06:59,P24,AntennaPod,1.6.2.3,41a37778-36b4-4bfd-9002-9860d24b3cbe,S2R_MATCHED,2,1,y
08/22/2021 03:08:22,P24,AntennaPod,1.6.2.3,41a37778-36b4-4bfd-9002-9860d24b3cbe,S2R_MATCHED,2,-1,n
08/22/2021 03:09:25,P24,AntennaPod,1.6.2.3,41a37778-36b4-4bfd-9002-9860d24b3cbe,S2R_MATCHED,2,1,y
08/22/2021 03:09:46,P24,AntennaPod,1.6.2.3,41a37778-36b4-4bfd-9002-9860d24b3cbe,S2R_MATCHED,2,2,y
08/22/2021 03:10:00,P24,AntennaPod,1.6.2.3,41a37778-36b4-4bfd-9002-9860d24b3cbe,S2R_MATCHED,2,1,y
08/22/2021 21:44:31,P18,Grow Tracker,2.3.1,69cbdad3-02d0-4698-a927-3b9344391540,S2R_MATCHED,2,1,n
08/22/2021 22:00:43,P18,AntennaPod,1.6.2.3,996924dd-7e3f-4b24-99f1-19bfd0386641,S2R_MATCHED,2,1,n
08/22/2021 22:01:07,P18,AntennaPod,1.6.2.3,996924dd-7e3f-4b24-99f1-19bfd0386641,S2R_MATCHED,2,-1,n
08/22/2021 22:03:08,P18,AntennaPod,1.6.2.3,996924dd-7e3f-4b24-99f1-19bfd0386641,S2R_MATCHED,2,1,y
08/22/2021 22:03:59,P18,AntennaPod,1.6.2.3,996924dd-7e3f-4b24-99f1-19bfd0386641,S2R_MATCHED,2,1,y
08/22/2021 22:10:05,P18,GnuCash,1.0.3,7e90fb4c-7480-4838-a997-4e37ac28e160,S2R_MATCHED,2,1,y
08/22/2021 22:10:38,P18,GnuCash,1.0.3,7e90fb4c-7480-4838-a997-4e37ac28e160,S2R_MATCHED,2,2,y
08/22/2021 22:43:37,P4,Mileage,3.1.1,861e3f2a-1e30-4e94-9cba-10b4ec04b693,OB_SCREENS,3,1,y
08/22/2021 22:52:03,P4,Mileage,3.1.1,edb48021-2cbb-4c99-99e0-6143a26163e3,OB_SCREENS,3,1,n
08/22/2021 22:52:25,P4,Mileage,3.1.1,edb48021-2cbb-4c99-99e0-6143a26163e3,OB_SCREENS,3,2,y
08/22/2021 23:10:50,P4,AntennaPod,1.6.2.3,192ee8da-5472-42f1-8eb0-1d9c87dcc7f9,S2R_MATCHED,2,1,n
08/22/2021 23:11:24,P4,AntennaPod,1.6.2.3,192ee8da-5472-42f1-8eb0-1d9c87dcc7f9,S2R_MATCHED,2,1,y
08/22/2021 23:11:53,P4,AntennaPod,1.6.2.3,192ee8da-5472-42f1-8eb0-1d9c87dcc7f9,S2R_MATCHED,2,1,y
08/22/2021 23:12:33,P4,AntennaPod,1.6.2.3,192ee8da-5472-42f1-8eb0-1d9c87dcc7f9,S2R_MATCHED,2,2,y
08/22/2021 23:13:34,P4,AntennaPod,1.6.2.3,192ee8da-5472-42f1-8eb0-1d9c87dcc7f9,S2R_MATCHED,2,1,y
08/22/2021 23:15:30,P4,AntennaPod,1.6.2.3,192ee8da-5472-42f1-8eb0-1d9c87dcc7f9,S2R_MATCHED,2,-1,n
08/22/2021 23:25:37,P4,AntennaPod,1.6.2.3,fe540109-07c2-478b-a120-cdbca7ef638d,OB_SCREENS,3,1,n
08/22/2021 23:25:50,P4,AntennaPod,1.6.2.3,fe540109-07c2-478b-a120-cdbca7ef638d,OB_SCREENS,3,2,n
08/22/2021 23:28:49,P4,ATimeTracker,0.20,74c89287-ebae-49ef-ba2b-abfbd9d6b68c,OB_SCREENS,3,1,y
08/22/2021 23:35:58,P4,Grow Tracker,2.3.1,113cde66-1aa7-4bb5-9f7d-7081df7779fb,S2R_MATCHED,2,1,y
08/22/2021 23:36:58,P4,Grow Tracker,2.3.1,113cde66-1aa7-4bb5-9f7d-7081df7779fb,S2R_MATCHED,2,1,y
08/22/2021 23:37:54,P4,Grow Tracker,2.3.1,113cde66-1aa7-4bb5-9f7d-7081df7779fb,S2R_MATCHED,2,1,y
08/22/2021 23:39:21,P4,Grow Tracker,2.3.1,113cde66-1aa7-4bb5-9f7d-7081df7779fb,S2R_MATCHED,2,1,n
08/22/2021 23:40:14,P4,Grow Tracker,2.3.1,113cde66-1aa7-4bb5-9f7d-7081df7779fb,S2R_MATCHED,2,-1,n
08/22/2021 23:40:59,P4,Grow Tracker,2.3.1,113cde66-1aa7-4bb5-9f7d-7081df7779fb,S2R_MATCHED,2,2,y
08/22/2021 23:45:33,P4,Grow Tracker,2.3.1,921ad51d-3d5f-4203-85bf-8be61dfa94ca,S2R_MATCHED,2,2,y
08/22/2021 23:45:57,P4,Grow Tracker,2.3.1,921ad51d-3d5f-4203-85bf-8be61dfa94ca,S2R_MATCHED,2,1,y
08/22/2021 23:46:44,P4,Grow Tracker,2.3.1,921ad51d-3d5f-4203-85bf-8be61dfa94ca,S2R_MATCHED,2,1,y
08/22/2021 23:48:54,P4,Grow Tracker,2.3.1,921ad51d-3d5f-4203-85bf-8be61dfa94ca,S2R_MATCHED,2,1,y
08/22/2021 23:49:12,P4,Grow Tracker,2.3.1,921ad51d-3d5f-4203-85bf-8be61dfa94ca,S2R_MATCHED,2,1,y
08/22/2021 23:50:56,P4,Grow Tracker,2.3.1,921ad51d-3d5f-4203-85bf-8be61dfa94ca,S2R_MATCHED,2,2,y
08/23/2021 00:43:57,P10,ATimeTracker,0.20,9a405a56-a8df-47b5-a2b3-c054241a6098,S2R_MATCHED,2,2,y
08/23/2021 00:48:43,P10,ATimeTracker,0.20,9a405a56-a8df-47b5-a2b3-c054241a6098,S2R_MATCHED,2,1,n
08/23/2021 00:50:05,P10,ATimeTracker,0.20,9a405a56-a8df-47b5-a2b3-c054241a6098,S2R_MATCHED,2,1,n
08/23/2021 00:50:57,P10,ATimeTracker,0.20,9a405a56-a8df-47b5-a2b3-c054241a6098,S2R_MATCHED,2,-1,n
08/23/2021 00:53:49,P10,ATimeTracker,0.20,9a405a56-a8df-47b5-a2b3-c054241a6098,S2R_MATCHED,2,1,n
08/23/2021 00:55:26,P10,ATimeTracker,0.20,9a405a56-a8df-47b5-a2b3-c054241a6098,S2R_MATCHED,2,1,n
08/23/2021 00:56:17,P10,ATimeTracker,0.20,9a405a56-a8df-47b5-a2b3-c054241a6098,S2R_MATCHED,2,2,y
08/23/2021 01:00:53,P10,ATimeTracker,0.20,9a405a56-a8df-47b5-a2b3-c054241a6098,S2R_MATCHED,2,1,y
08/23/2021 01:01:26,P10,ATimeTracker,0.20,9a405a56-a8df-47b5-a2b3-c054241a6098,S2R_MATCHED,2,1,n
08/23/2021 01:01:54,P10,ATimeTracker,0.20,9a405a56-a8df-47b5-a2b3-c054241a6098,S2R_MATCHED,2,-1,n
08/23/2021 01:02:31,P22,GnuCash,2.1.3,c683c1ce-535f-49f1-bde0-e4353564b928,OB_SCREENS,3,1,y
08/23/2021 01:02:56,P22,GnuCash,2.1.3,c683c1ce-535f-49f1-bde0-e4353564b928,EB_NO_MATCH,null,null,y
08/23/2021 01:04:19,P10,ATimeTracker,0.20,9a405a56-a8df-47b5-a2b3-c054241a6098,S2R_MATCHED,2,1,n
08/23/2021 01:04:44,P10,ATimeTracker,0.20,9a405a56-a8df-47b5-a2b3-c054241a6098,S2R_MATCHED,2,2,y
08/23/2021 01:05:05,P10,ATimeTracker,0.20,9a405a56-a8df-47b5-a2b3-c054241a6098,S2R_MATCHED,2,1,y
08/23/2021 01:06:04,P22,GnuCash,2.1.3,c683c1ce-535f-49f1-bde0-e4353564b928,S2R_MATCHED,2,1,y
08/23/2021 01:13:31,P22,Android Token,2.10,28464d97-0b2c-45d8-9175-54168d21db0b,OB_SCREENS,3,1,y
08/23/2021 01:23:39,P22,Android Token,2.10,1655c152-a04b-4ec3-813e-560ac36a8aea,OB_SCREENS,3,1,n
08/23/2021 01:23:59,P22,Android Token,2.10,1655c152-a04b-4ec3-813e-560ac36a8aea,OB_SCREENS,3,3,n
08/23/2021 01:25:35,P22,Android Token,2.10,1655c152-a04b-4ec3-813e-560ac36a8aea,S2R_MATCHED,2,-1,n
08/23/2021 01:27:55,P22,Android Token,2.10,1655c152-a04b-4ec3-813e-560ac36a8aea,S2R_MATCHED,2,1,y
08/23/2021 01:30:18,P22,Android Token,2.10,bda811c5-5650-4f97-8505-8ec7e9ede8a5,OB_SCREENS,3,1,y
08/23/2021 01:31:35,P22,Android Token,2.10,bda811c5-5650-4f97-8505-8ec7e9ede8a5,S2R_MATCHED,2,1,y
08/23/2021 01:32:44,P22,Android Token,2.10,bda811c5-5650-4f97-8505-8ec7e9ede8a5,S2R_MATCHED,2,2,y
08/23/2021 01:36:01,P22,Droid Weight,1.5.4,f6f47824-f1e5-4ee7-adcf-3b7d57740781,OB_SCREENS,3,1,y
08/23/2021 01:38:25,P10,AntennaPod,1.6.2.3,684045a9-fce1-4093-bdda-0d7de270209b,S2R_MATCHED,2,2,y
08/23/2021 01:38:59,P10,AntennaPod,1.6.2.3,684045a9-fce1-4093-bdda-0d7de270209b,S2R_MATCHED,2,1,y
08/23/2021 01:39:27,P10,AntennaPod,1.6.2.3,684045a9-fce1-4093-bdda-0d7de270209b,S2R_MATCHED,2,1,y
08/23/2021 01:41:22,P10,AntennaPod,1.6.2.3,684045a9-fce1-4093-bdda-0d7de270209b,S2R_MATCHED,2,2,y
08/23/2021 01:43:28,P10,AntennaPod,1.6.2.3,684045a9-fce1-4093-bdda-0d7de270209b,S2R_MATCHED,2,1,y
08/23/2021 01:43:47,P10,AntennaPod,1.6.2.3,684045a9-fce1-4093-bdda-0d7de270209b,S2R_MATCHED,2,1,y
