date,participant,app_name,app_version,session_id,record_type,num_options,num_selected_options
08/23/2021 14:57:34,P23,Grow Tracker,2.3.1,46bbba6c-f31e-4def-a1bb-055a496a2171,S2R_PREDICT,2,0
08/23/2021 14:57:45,P23,Grow Tracker,2.3.1,46bbba6c-f31e-4def-a1bb-055a496a2171,S2R_PREDICT,3,0
08/23/2021 14:58:43,P23,Grow Tracker,2.3.1,46bbba6c-f31e-4def-a1bb-055a496a2171,S2R_PREDICT,5,1
08/23/2021 14:58:56,P23,Grow Tracker,2.3.1,46bbba6c-f31e-4def-a1bb-055a496a2171,S2R_PREDICT,4,0
08/23/2021 14:59:38,P23,Grow Tracker,2.3.1,46bbba6c-f31e-4def-a1bb-055a496a2171,S2R_PREDICT,5,1
08/23/2021 15:00:07,P23,Grow Tracker,2.3.1,46bbba6c-f31e-4def-a1bb-055a496a2171,S2R_PREDICT,2,0
08/23/2021 15:02:58,P23,Grow Tracker,2.3.1,46bbba6c-f31e-4def-a1bb-055a496a2171,S2R_PREDICT,5,0
08/23/2021 15:10:11,P23,Android Token,2.10,cc9b64a5-f6e8-4d09-bd35-5748e266b731,S2R_PREDICT,5,1
08/23/2021 15:10:50,P23,Android Token,2.10,cc9b64a5-f6e8-4d09-bd35-5748e266b731,S2R_PREDICT,2,0
08/23/2021 15:10:59,P23,Android Token,2.10,cc9b64a5-f6e8-4d09-bd35-5748e266b731,S2R_PREDICT,3,1
08/23/2021 15:11:24,P23,Android Token,2.10,cc9b64a5-f6e8-4d09-bd35-5748e266b731,S2R_PREDICT,5,0
08/23/2021 15:12:24,P23,Android Token,2.10,cc9b64a5-f6e8-4d09-bd35-5748e266b731,S2R_PREDICT,5,1
08/23/2021 15:12:35,P23,Android Token,2.10,cc9b64a5-f6e8-4d09-bd35-5748e266b731,S2R_PREDICT,2,0
08/23/2021 22:29:22,P15,Grow Tracker,2.3.1,393ed5e0-4b5c-463f-8823-4909eb01263a,S2R_PREDICT,5,5
08/23/2021 22:29:37,P15,Grow Tracker,2.3.1,393ed5e0-4b5c-463f-8823-4909eb01263a,S2R_PREDICT,3,3
08/24/2021 21:56:57,P20,Grow Tracker,2.3.1,ce4a3f12-eeb2-43b8-9298-5f4b31375cb1,S2R_PREDICT,5,5
08/24/2021 21:57:14,P20,Grow Tracker,2.3.1,ce4a3f12-eeb2-43b8-9298-5f4b31375cb1,S2R_PREDICT,3,3
08/24/2021 22:06:27,P20,Droid Weight,1.5.4,4f92e80b-c4e9-48b4-9f71-b9aa7c73f5c8,S2R_PREDICT,5,0
08/24/2021 22:06:45,P20,Droid Weight,1.5.4,4f92e80b-c4e9-48b4-9f71-b9aa7c73f5c8,S2R_PREDICT,5,2
08/24/2021 22:07:16,P20,Droid Weight,1.5.4,4f92e80b-c4e9-48b4-9f71-b9aa7c73f5c8,S2R_PREDICT,5,0
08/24/2021 22:07:59,P20,Droid Weight,1.5.4,4f92e80b-c4e9-48b4-9f71-b9aa7c73f5c8,S2R_PREDICT,1,0
08/24/2021 22:09:31,P20,Droid Weight,1.5.4,4f92e80b-c4e9-48b4-9f71-b9aa7c73f5c8,S2R_PREDICT,3,3
08/26/2021 22:05:50,P4,ATimeTracker,0.20,156ae9b5-32eb-42a6-a309-4d52c06738ad,S2R_PREDICT,5,0
08/26/2021 22:08:10,P4,ATimeTracker,0.20,c72a2697-6f9f-4c3e-9736-fc33bc58f8ff,S2R_PREDICT,5,1
08/26/2021 22:08:29,P4,ATimeTracker,0.20,c72a2697-6f9f-4c3e-9736-fc33bc58f8ff,S2R_PREDICT,5,1
08/26/2021 22:09:42,P4,ATimeTracker,0.20,c72a2697-6f9f-4c3e-9736-fc33bc58f8ff,S2R_PREDICT,5,0
08/26/2021 22:13:04,P4,ATimeTracker,0.20,c72a2697-6f9f-4c3e-9736-fc33bc58f8ff,S2R_PREDICT,5,1
08/26/2021 22:13:13,P4,ATimeTracker,0.20,c72a2697-6f9f-4c3e-9736-fc33bc58f8ff,S2R_PREDICT,1,1
08/27/2021 15:51:20,P10,ATimeTracker,0.20,6e17a1cc-c4c4-4096-acb8-ec26266b021c,S2R_PREDICT,5,1
08/27/2021 15:51:43,P10,ATimeTracker,0.20,6e17a1cc-c4c4-4096-acb8-ec26266b021c,S2R_PREDICT,5,1
08/27/2021 15:52:36,P10,ATimeTracker,0.20,6e17a1cc-c4c4-4096-acb8-ec26266b021c,S2R_PREDICT,5,4
08/27/2021 15:52:45,P10,ATimeTracker,0.20,6e17a1cc-c4c4-4096-acb8-ec26266b021c,S2R_PREDICT,1,1
08/27/2021 16:40:04,P10,GnuCash,1.0.3,c9b8f500-34c5-455d-bae6-14c5c7f35d77,S2R_PREDICT,4,2
08/27/2021 16:40:21,P10,GnuCash,1.0.3,c9b8f500-34c5-455d-bae6-14c5c7f35d77,S2R_PREDICT,1,0
08/27/2021 16:41:28,P10,GnuCash,1.0.3,c9b8f500-34c5-455d-bae6-14c5c7f35d77,S2R_PREDICT,4,0
08/28/2021 17:24:51,P8,ATimeTracker,0.20,88ff0fe5-7209-402c-979b-a15665e58de6,S2R_PREDICT,5,1
08/28/2021 17:25:02,P8,ATimeTracker,0.20,88ff0fe5-7209-402c-979b-a15665e58de6,S2R_PREDICT,5,1
08/28/2021 17:25:29,P8,ATimeTracker,0.20,88ff0fe5-7209-402c-979b-a15665e58de6,S2R_PREDICT,5,0
08/28/2021 17:27:27,P8,ATimeTracker,0.20,88ff0fe5-7209-402c-979b-a15665e58de6,S2R_PREDICT,5,1
08/28/2021 17:27:35,P8,ATimeTracker,0.20,88ff0fe5-7209-402c-979b-a15665e58de6,S2R_PREDICT,1,1
08/28/2021 17:31:49,P8,GnuCash,1.0.3,097d6241-4498-4be8-be8b-ca97cf2099bc,S2R_PREDICT,3,0
08/28/2021 17:32:07,P8,GnuCash,1.0.3,097d6241-4498-4be8-be8b-ca97cf2099bc,S2R_PREDICT,3,0
08/30/2021 16:33:10,P15,GnuCash,1.0.3,c86726d4-efd5-4cdf-b734-e5b146dcea94,S2R_PREDICT,3,1
08/30/2021 16:33:28,P15,GnuCash,1.0.3,c86726d4-efd5-4cdf-b734-e5b146dcea94,S2R_PREDICT,2,0
08/30/2021 16:48:43,P15,Grow Tracker,2.3.1,8ae1993a-dd43-40e1-b303-d9670bc8d70e,S2R_PREDICT,5,4
08/30/2021 16:53:30,P15,Grow Tracker,2.3.1,8ae1993a-dd43-40e1-b303-d9670bc8d70e,S2R_PREDICT,4,1
09/03/2021 00:45:13,P5,Mileage,3.1.1,b43e4365-9cf3-492c-a0a4-7bc69b6dbbd4,S2R_PREDICT,5,3
09/03/2021 00:45:22,P5,Mileage,3.1.1,b43e4365-9cf3-492c-a0a4-7bc69b6dbbd4,S2R_PREDICT,4,1
09/03/2021 00:45:26,P5,Mileage,3.1.1,b43e4365-9cf3-492c-a0a4-7bc69b6dbbd4,S2R_PREDICT,2,0
09/03/2021 00:45:53,P5,Mileage,3.1.1,b43e4365-9cf3-492c-a0a4-7bc69b6dbbd4,S2R_PREDICT,5,1
09/03/2021 00:46:02,P5,Mileage,3.1.1,b43e4365-9cf3-492c-a0a4-7bc69b6dbbd4,S2R_PREDICT,5,4
09/06/2021 20:34:56,P90,Droid Weight,1.5.4,d7223405-ae0b-46e4-a759-bd764ec956d0,S2R_PREDICT,5,2
09/06/2021 20:35:05,P90,Droid Weight,1.5.4,d7223405-ae0b-46e4-a759-bd764ec956d0,S2R_PREDICT,5,0
09/06/2021 20:36:57,P90,Droid Weight,1.5.4,d7223405-ae0b-46e4-a759-bd764ec956d0,S2R_PREDICT,5,0
09/06/2021 20:39:16,P90,Droid Weight,1.5.4,d7223405-ae0b-46e4-a759-bd764ec956d0,S2R_PREDICT,3,3
09/06/2021 20:46:15,P90,Droid Weight,1.5.4,95288da6-23d1-456d-b31a-4a27001987ae,S2R_PREDICT,5,1
09/06/2021 20:46:30,P90,Droid Weight,1.5.4,95288da6-23d1-456d-b31a-4a27001987ae,S2R_PREDICT,5,0
09/06/2021 20:47:05,P90,Droid Weight,1.5.4,95288da6-23d1-456d-b31a-4a27001987ae,S2R_PREDICT,3,3
09/06/2021 20:49:38,P10,Droid Weight,1.5.4,53eed2ec-f171-4d05-bfea-0c8821403240,S2R_PREDICT,5,2
09/06/2021 20:49:43,P10,Droid Weight,1.5.4,53eed2ec-f171-4d05-bfea-0c8821403240,S2R_PREDICT,5,0
09/06/2021 20:50:05,P10,Droid Weight,1.5.4,53eed2ec-f171-4d05-bfea-0c8821403240,S2R_PREDICT,3,3
09/06/2021 20:51:30,P90,Droid Weight,1.5.4,c2bf59de-4e97-410e-9a40-8458540691ca,S2R_PREDICT,5,2
09/06/2021 20:52:04,P90,Droid Weight,1.5.4,c2bf59de-4e97-410e-9a40-8458540691ca,S2R_PREDICT,5,0
09/06/2021 20:52:20,P90,Droid Weight,1.5.4,c2bf59de-4e97-410e-9a40-8458540691ca,S2R_PREDICT,3,3
09/06/2021 21:04:20,P90,Droid Weight,1.5.4,2f9b3a97-3f6c-444f-a482-62e216fc5fd8,S2R_PREDICT,5,3
09/06/2021 21:04:32,P90,Droid Weight,1.5.4,2f9b3a97-3f6c-444f-a482-62e216fc5fd8,S2R_PREDICT,5,0
09/06/2021 21:07:44,P90,Droid Weight,1.5.4,52be0538-5241-4c61-837b-8b133257c56f,S2R_PREDICT,5,3
09/06/2021 21:08:07,P90,Droid Weight,1.5.4,52be0538-5241-4c61-837b-8b133257c56f,S2R_PREDICT,5,0
09/06/2021 21:08:44,P90,Droid Weight,1.5.4,52be0538-5241-4c61-837b-8b133257c56f,S2R_PREDICT,3,3
09/06/2021 21:49:40,P90,Droid Weight,1.5.4,15ee2d88-5773-4cf8-b70f-e05f35557f8d,S2R_PREDICT,5,3
09/06/2021 21:49:52,P90,Droid Weight,1.5.4,15ee2d88-5773-4cf8-b70f-e05f35557f8d,S2R_PREDICT,5,0
09/06/2021 21:50:17,P90,Droid Weight,1.5.4,15ee2d88-5773-4cf8-b70f-e05f35557f8d,S2R_PREDICT,3,1
09/06/2021 21:50:50,P90,Droid Weight,1.5.4,15ee2d88-5773-4cf8-b70f-e05f35557f8d,S2R_PREDICT,1,0
09/06/2021 23:12:43,P40,Droid Weight,1.5.4,404895e6-2910-4f2c-9a20-46bc66586ea3,S2R_PREDICT,5,2
09/06/2021 23:12:47,P40,Droid Weight,1.5.4,404895e6-2910-4f2c-9a20-46bc66586ea3,S2R_PREDICT,3,3
09/07/2021 16:07:51,P90,Droid Weight,1.5.4,5cab7ea8-5a3c-49ba-a973-492fcf688a4d,S2R_PREDICT,5,3
09/07/2021 16:08:02,P90,Droid Weight,1.5.4,5cab7ea8-5a3c-49ba-a973-492fcf688a4d,S2R_PREDICT,5,0
09/07/2021 16:08:27,P90,Droid Weight,1.5.4,5cab7ea8-5a3c-49ba-a973-492fcf688a4d,S2R_PREDICT,3,1
09/07/2021 16:09:10,P90,Droid Weight,1.5.4,5cab7ea8-5a3c-49ba-a973-492fcf688a4d,S2R_PREDICT,1,0
09/13/2021 20:31:15,P5,Mileage,3.1.1,7b59705a-6af7-4afd-8f7a-f133f2efd68d,S2R_PREDICT,5,3
09/13/2021 20:31:27,P5,Mileage,3.1.1,7b59705a-6af7-4afd-8f7a-f133f2efd68d,S2R_PREDICT,4,3
09/15/2021 15:34:39,P5,Mileage,3.1.1,4d48e5ba-a64e-4c3e-8654-5f578a419d5f,S2R_PREDICT,5,3
09/15/2021 15:34:54,P5,Mileage,3.1.1,4d48e5ba-a64e-4c3e-8654-5f578a419d5f,S2R_PREDICT,4,2
09/15/2021 15:35:00,P5,Mileage,3.1.1,4d48e5ba-a64e-4c3e-8654-5f578a419d5f,S2R_PREDICT,2,0
09/23/2021 15:39:22,P30,Droid Weight,1.5.4,7b5b901d-21a8-4819-aa0a-9b82e878dfbb,S2R_PREDICT,5,2
09/23/2021 15:39:51,P30,Droid Weight,1.5.4,7b5b901d-21a8-4819-aa0a-9b82e878dfbb,S2R_PREDICT,3,3
09/30/2021 15:35:25,P5,Mileage,3.1.1,3146ca0f-a2b9-46fa-aab6-bf223e80d92b,S2R_PREDICT,5,3
09/30/2021 15:35:32,P5,Mileage,3.1.1,3146ca0f-a2b9-46fa-aab6-bf223e80d92b,S2R_PREDICT,4,2
09/30/2021 15:35:37,P5,Mileage,3.1.1,3146ca0f-a2b9-46fa-aab6-bf223e80d92b,S2R_PREDICT,2,0
01/29/2022 01:23:56,P3,Android Token,2.10,0282b358-0702-40ab-8b46-51fe53feeabb,S2R_PREDICT,1,0
01/30/2022 21:12:28,P30,Android Token,2.10,66124538-1487-4d72-a5d2-f7d5b9f60e7e,S2R_PREDICT,1,1
01/30/2022 22:55:59,P30,Android Token,2.10,acf63a77-9771-43cf-930d-dd0857af4d05,S2R_PREDICT,1,1
01/30/2022 23:33:41,P30,Android Token,2.10,c77e773b-b77a-4d18-8602-7d423ca76c47,S2R_PREDICT,1,1
01/30/2022 23:36:17,P30,Android Token,2.10,dd04f5c2-60e9-4d79-afe5-29bee232e9d2,S2R_PREDICT,1,1
01/30/2022 23:44:56,P30,Android Token,2.10,787bdddd-c5ad-44db-9484-9b210738cf4c,S2R_PREDICT,1,1
01/30/2022 23:45:20,P30,Android Token,2.10,787bdddd-c5ad-44db-9484-9b210738cf4c,S2R_PREDICT,1,1
01/30/2022 23:55:28,P30,Android Token,2.10,20f17456-1f37-4929-9cd4-a7dfea28183e,S2R_PREDICT,1,1
01/30/2022 23:58:53,P30,Android Token,2.10,20f17456-1f37-4929-9cd4-a7dfea28183e,S2R_PREDICT,3,1
01/31/2022 01:43:17,P30,GnuCash,1.0.3,9a09b05a-f523-487c-b2f6-c4d72f202a2c,S2R_PREDICT,3,3
01/31/2022 01:43:27,P30,GnuCash,1.0.3,9a09b05a-f523-487c-b2f6-c4d72f202a2c,S2R_PREDICT,1,1
01/31/2022 14:03:00,P3,GnuCash,2.1.3,5ad61c62-d401-4b3b-81f8-f9d9ddd32d2b,S2R_PREDICT,5,0
01/31/2022 14:06:26,P3,Grow Tracker,2.3.1,5ea1b1ca-afad-48f7-9318-cdbfafa08e5e,S2R_PREDICT,5,3
01/31/2022 14:06:30,P3,Grow Tracker,2.3.1,5ea1b1ca-afad-48f7-9318-cdbfafa08e5e,S2R_PREDICT,1,0
02/01/2022 20:14:48,P1,Droid Weight,1.5.4,1301d55a-da1a-4809-a19a-a33b65401045,S2R_PREDICT,4,0
02/01/2022 20:15:02,P1,Droid Weight,1.5.4,1301d55a-da1a-4809-a19a-a33b65401045,S2R_PREDICT,5,1
02/01/2022 20:15:17,P1,Droid Weight,1.5.4,1301d55a-da1a-4809-a19a-a33b65401045,S2R_PREDICT,3,3
02/01/2022 22:42:29,P4,Grow Tracker,2.3.1,76592141-bc57-40e6-ae73-4220f0601099,S2R_PREDICT,5,5
02/06/2022 15:22:17,P34,ATimeTracker,0.20,75b3a041-32ee-4530-b522-39b8c888da7c,S2R_PREDICT,5,1
02/06/2022 15:22:41,P34,ATimeTracker,0.20,75b3a041-32ee-4530-b522-39b8c888da7c,S2R_PREDICT,5,1
02/06/2022 15:22:53,P34,ATimeTracker,0.20,75b3a041-32ee-4530-b522-39b8c888da7c,S2R_PREDICT,5,1
02/06/2022 15:22:58,P34,ATimeTracker,0.20,75b3a041-32ee-4530-b522-39b8c888da7c,S2R_PREDICT,1,1
02/06/2022 15:27:25,P34,GnuCash,2.1.3,8fd07936-176e-4d1d-acf4-ded1882f3fb9,S2R_PREDICT,5,5
02/06/2022 15:27:32,P34,GnuCash,2.1.3,8fd07936-176e-4d1d-acf4-ded1882f3fb9,S2R_PREDICT,2,2
02/06/2022 15:27:40,P34,GnuCash,2.1.3,8fd07936-176e-4d1d-acf4-ded1882f3fb9,S2R_PREDICT,3,1
02/06/2022 15:30:43,P34,ATimeTracker,0.20,29390885-13a1-4761-ba94-f3889da36ea4,S2R_PREDICT,5,1
02/06/2022 15:31:54,P34,ATimeTracker,0.20,29390885-13a1-4761-ba94-f3889da36ea4,S2R_PREDICT,3,1
02/06/2022 15:33:13,P23,GnuCash,1.0.3,90784770-d1a6-4bdc-81bb-02f374e44f28,S2R_PREDICT,3,1
02/06/2022 15:33:38,P23,GnuCash,1.0.3,90784770-d1a6-4bdc-81bb-02f374e44f28,S2R_PREDICT,2,0
02/06/2022 21:49:07,P15,ATimeTracker,0.20,dd4e1e01-05cd-4b9d-9331-6571b44ae082,S2R_PREDICT,5,1
02/06/2022 21:53:15,P15,ATimeTracker,0.20,dd4e1e01-05cd-4b9d-9331-6571b44ae082,S2R_PREDICT,5,1
02/06/2022 21:53:31,P15,ATimeTracker,0.20,dd4e1e01-05cd-4b9d-9331-6571b44ae082,S2R_PREDICT,5,1
02/06/2022 21:53:44,P15,ATimeTracker,0.20,dd4e1e01-05cd-4b9d-9331-6571b44ae082,S2R_PREDICT,1,1
02/06/2022 21:59:11,P15,ATimeTracker,0.20,6522f00b-9720-445e-bc75-9e8e9b123415,S2R_PREDICT,5,1
02/06/2022 21:59:21,P15,ATimeTracker,0.20,6522f00b-9720-445e-bc75-9e8e9b123415,S2R_PREDICT,3,1
02/06/2022 22:12:33,P15,Droid Weight,1.5.4,c2a46f5f-bb6b-4618-8292-aeef7140e315,S2R_PREDICT,5,2
02/06/2022 22:12:51,P15,Droid Weight,1.5.4,c2a46f5f-bb6b-4618-8292-aeef7140e315,S2R_PREDICT,3,1
02/07/2022 00:29:07,P23,ATimeTracker,0.20,dca164cd-3605-4e05-a827-655dd8a7d5f9,S2R_PREDICT,5,1
02/07/2022 00:29:17,P23,ATimeTracker,0.20,dca164cd-3605-4e05-a827-655dd8a7d5f9,S2R_PREDICT,5,3
02/07/2022 00:29:26,P23,ATimeTracker,0.20,dca164cd-3605-4e05-a827-655dd8a7d5f9,S2R_PREDICT,5,4
02/07/2022 00:29:31,P23,ATimeTracker,0.20,dca164cd-3605-4e05-a827-655dd8a7d5f9,S2R_PREDICT,1,1
02/07/2022 00:33:49,P23,Grow Tracker,2.3.1,3d4653d2-8fd7-48cc-890b-d7cd21daf67f,S2R_PREDICT,5,3
02/07/2022 00:38:54,P23,Android Token,2.10,5b5b8552-1312-41cb-ba59-060e8bb110ec,S2R_PREDICT,1,1
02/07/2022 00:39:40,P23,Android Token,2.10,5b5b8552-1312-41cb-ba59-060e8bb110ec,S2R_PREDICT,3,1
02/07/2022 00:39:49,P23,Android Token,2.10,5b5b8552-1312-41cb-ba59-060e8bb110ec,S2R_PREDICT,4,0
02/07/2022 00:44:36,P23,Droid Weight,1.5.4,a52724f9-8c77-4a9e-9e53-7bc393c7ebb8,S2R_PREDICT,5,1
02/07/2022 00:44:44,P23,Droid Weight,1.5.4,a52724f9-8c77-4a9e-9e53-7bc393c7ebb8,S2R_PREDICT,5,0
02/07/2022 00:45:59,P23,Droid Weight,1.5.4,a52724f9-8c77-4a9e-9e53-7bc393c7ebb8,S2R_PREDICT,5,0
02/07/2022 00:47:01,P23,Droid Weight,1.5.4,a52724f9-8c77-4a9e-9e53-7bc393c7ebb8,S2R_PREDICT,2,0
02/07/2022 00:51:27,P23,Droid Weight,1.5.4,bf37ab33-42f4-40b0-bf9f-ae0c299cf111,S2R_PREDICT,5,2
02/07/2022 00:51:35,P23,Droid Weight,1.5.4,bf37ab33-42f4-40b0-bf9f-ae0c299cf111,S2R_PREDICT,3,3
02/07/2022 01:09:43,P23,Grow Tracker,2.3.1,c03b28db-ae02-4b72-8e2b-fcd10224feba,S2R_PREDICT,5,5
02/07/2022 01:20:01,P23,ATimeTracker,0.20,68943bd7-0cf6-4202-bf89-bb3f010c230d,S2R_PREDICT,5,1
02/07/2022 01:20:07,P23,ATimeTracker,0.20,68943bd7-0cf6-4202-bf89-bb3f010c230d,S2R_PREDICT,3,1
02/07/2022 01:24:51,P23,Android Token,2.10,85828802-2658-41db-9a5f-af7cc49f3cd7,S2R_PREDICT,3,3
02/07/2022 01:25:08,P23,Android Token,2.10,85828802-2658-41db-9a5f-af7cc49f3cd7,S2R_PREDICT,5,1
02/07/2022 01:28:31,P23,Android Token,2.10,1277a13b-41f0-40dc-a2bf-eb2ac9e9106a,S2R_PREDICT,1,1
02/07/2022 01:29:05,P23,Android Token,2.10,1277a13b-41f0-40dc-a2bf-eb2ac9e9106a,S2R_PREDICT,4,0
02/07/2022 01:29:15,P23,Android Token,2.10,1277a13b-41f0-40dc-a2bf-eb2ac9e9106a,S2R_PREDICT,4,0
02/07/2022 01:30:21,P23,Android Token,2.10,1277a13b-41f0-40dc-a2bf-eb2ac9e9106a,S2R_PREDICT,5,1
02/07/2022 01:31:36,P23,Android Token,2.10,1277a13b-41f0-40dc-a2bf-eb2ac9e9106a,S2R_PREDICT,1,0
